P.Zeit;;Pyrometer;Pyrometer B;MTC1;MTC2;MTC3;MTC4;Press. abs 1;Press. abs 2;Speed;U RMS;I RMS;Power;Force;Abs Piston Tra.;Rel Piston Tra.;
0:22:50;1:20:09;400;400;26;26;42;25;0,08;4;0,02;0;0,03;0;5;43,42;5,46;
0:22:51;1:20:10;400;400;26;26;42;25;0,08;4;0,02;0;0,03;0;5;43,42;5,46;
0:22:52;1:20:11;400;400;26;26;42;25;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:22:53;1:20:12;400;400;26;26;42;25;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:22:54;1:20:13;400;400;26;26;41;25;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:22:55;1:20:14;400;400;26;26;41;25;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:22:56;1:20:15;400;400;26;26;41;25;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:22:57;1:20:16;400;400;26;26;41;25;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:22:58;1:20:17;400;400;26;26;41;25;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:22:59;1:20:18;400;400;26;26;41;25;0,08;4;0,01;0;0,03;0;5;43,42;5,46;
0:23:00;1:20:19;400;400;26;26;41;25;0,08;4;0,01;0;0,03;0;5;43,42;5,46;
0:23:01;1:20:20;400;400;26;26;41;25;0,08;4;0,01;0;0,03;0;5;43,42;5,46;
0:23:02;1:20:21;400;400;26;26;41;25;0,08;4;0,01;0;0,03;0;5;43,42;5,46;
0:23:03;1:20:22;400;400;26;26;41;25;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:23:04;1:20:23;400;400;26;26;41;25;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:23:05;1:20:24;400;400;26;26;41;25;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:23:06;1:20:25;400;400;26;26;41;25;0,08;4;0,01;0;0,03;0;5;43,42;5,46;
0:23:07;1:20:26;400;400;26;26;41;25;0,08;4;0,01;0;0,03;0;5;43,42;5,46;
0:23:08;1:20:27;400;400;26;26;41;25;0,08;4;0,01;0;0,03;0;5;43,42;5,46;
0:23:09;1:20:28;400;400;26;26;41;25;0,08;4;0,01;0;0,03;0;5;43,42;5,46;
0:23:10;1:20:29;400;400;26;26;41;25;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:23:11;1:20:30;400;400;26;26;41;25;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:23:12;1:20:31;400;400;26;26;41;25;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:23:13;1:20:32;400;400;26;26;41;25;0,08;4;0,01;0;0,03;0;5;43,42;5,46;
0:23:14;1:20:33;400;400;26;26;41;25;0,08;4;0,01;0;0,03;0;5;43,42;5,46;
0:23:15;1:20:34;400;400;26;26;41;25;0,08;4;0,01;0;0,03;0;5;43,42;5,46;
0:23:16;1:20:35;400;400;26;26;41;25;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:23:17;1:20:36;400;400;26;26;41;25;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:23:18;1:20:37;400;400;26;26;41;25;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:23:19;1:20:38;400;400;26;26;41;25;0,08;4;0,02;0;0,03;0;5;43,42;5,46;
0:23:20;1:20:39;400;400;26;26;41;25;0,08;4;0,02;0;0,03;0;5;43,42;5,46;
0:23:21;1:20:40;400;400;26;26;40;25;0,08;4;0,02;0;0,03;0;5;43,42;5,46;
0:23:22;1:20:41;400;400;26;26;40;25;0,08;4;0,02;0;0,03;0;5;43,42;5,46;
0:23:23;1:20:42;400;400;26;26;40;25;0,08;4;0,02;0;0,03;0;5;43,42;5,46;
0:23:24;1:20:43;400;400;26;26;40;25;0,08;4;0,02;0;0,03;0;5;43,42;5,46;
0:23:25;1:20:44;400;400;26;26;40;25;0,08;4;0,02;0;0,03;0;5;43,42;5,46;
0:23:26;1:20:45;400;400;26;26;40;25;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:23:27;1:20:46;400;400;26;26;40;25;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:23:28;1:20:47;400;400;26;26;40;25;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:23:29;1:20:48;400;400;26;26;40;25;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:23:30;1:20:49;400;400;26;26;40;25;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:23:31;1:20:50;400;400;26;26;40;25;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:23:32;1:20:51;400;400;26;26;40;25;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:23:33;1:20:52;400;400;26;26;40;25;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:23:34;1:20:53;400;400;26;26;40;25;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:23:35;1:20:54;400;400;26;26;40;25;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:23:36;1:20:55;400;400;26;26;40;25;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:23:37;1:20:56;400;400;26;26;40;25;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:23:38;1:20:57;400;400;26;26;40;25;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:23:39;1:20:58;400;400;26;25;40;25;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:23:40;1:20:59;400;400;26;26;40;25;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:23:41;1:21:00;400;400;26;26;40;25;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:23:42;1:21:01;400;400;26;26;40;25;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:23:43;1:21:02;400;400;26;26;40;25;0,08;4;0,01;0;0,03;0;5;43,42;5,46;
0:23:44;1:21:03;400;400;26;25;40;25;0,08;4;0,01;0;0,03;0;5;43,42;5,46;
0:23:45;1:21:04;400;400;26;25;40;25;0,08;4;0,01;0;0,03;0;5;43,42;5,46;
0:23:46;1:21:05;400;400;26;25;40;25;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:23:47;1:21:06;400;400;26;25;40;25;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:23:48;1:21:07;400;400;26;25;40;25;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:23:49;1:21:08;400;400;26;25;40;25;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:23:50;1:21:09;400;400;26;25;40;24;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:23:51;1:21:10;400;400;26;25;40;24;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:23:52;1:21:11;400;400;26;25;40;24;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:23:53;1:21:12;400;400;25;25;39;24;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:23:54;1:21:13;400;400;25;25;39;24;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:23:55;1:21:14;400;400;25;25;39;24;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:23:56;1:21:15;400;400;25;25;39;24;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:23:57;1:21:16;400;400;25;25;39;24;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:23:58;1:21:17;400;400;25;25;39;24;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:23:59;1:21:18;400;400;25;25;39;24;0,08;4;-0,01;0;0,03;0;5;43,42;5,46;
0:24:00;1:21:19;400;400;25;25;39;24;0,08;4;-0,01;0;0,03;0;5;43,42;5,46;
0:24:01;1:21:20;400;400;25;25;39;24;0,08;4;-0,01;0;0,03;0;5;43,42;5,46;
0:24:02;1:21:21;400;400;25;25;39;24;0,08;4;-0,01;0;0,03;0;5;43,42;5,46;
0:24:03;1:21:22;400;400;25;25;39;24;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:24:04;1:21:23;400;400;25;25;39;24;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:24:05;1:21:24;400;400;25;25;39;24;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:24:06;1:21:25;400;400;25;25;39;24;0,08;4;-0,01;0;0,03;0;5;43,42;5,46;
0:24:07;1:21:26;400;400;25;25;39;24;0,08;4;-0,01;0;0,03;0;5;43,42;5,46;
0:24:08;1:21:27;400;400;25;25;39;24;0,08;4;-0,01;0;0,03;0;5;43,42;5,46;
0:24:09;1:21:28;400;400;25;25;39;24;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:24:10;1:21:29;400;400;25;25;39;24;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:24:11;1:21:30;400;400;25;25;39;24;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:24:12;1:21:31;400;400;25;25;39;24;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:24:13;1:21:32;400;400;25;25;39;24;0,08;4;-0,01;0;0,03;0;5;43,42;5,46;
0:24:14;1:21:33;400;400;25;25;39;24;0,08;4;-0,01;0;0,03;0;5;43,42;5,46;
0:24:15;1:21:34;400;400;25;25;39;24;0,08;4;-0,01;0;0,03;0;5;43,42;5,46;
0:24:16;1:21:35;400;400;25;25;39;24;0,08;4;0,03;0;0,03;0;5;43,42;5,46;
0:24:17;1:21:36;400;400;25;25;39;24;0,08;4;0,03;0;0,03;0;5;43,42;5,46;
0:24:18;1:21:37;400;400;25;25;39;24;0,08;4;0,03;0;0,03;0;5;43,42;5,46;
0:24:19;1:21:38;400;400;25;25;39;24;0,08;4;0,03;0;0,03;0;5;43,42;5,46;
0:24:20;1:21:39;400;400;25;25;39;24;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:24:21;1:21:40;400;400;25;25;39;24;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:24:22;1:21:41;400;400;25;25;39;24;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:24:23;1:21:42;400;400;25;25;38;24;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:24:24;1:21:43;400;400;25;25;38;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:24:25;1:21:44;400;400;25;25;38;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:24:26;1:21:45;400;400;25;25;38;24;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:24:27;1:21:46;400;400;25;25;38;24;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:24:28;1:21:47;400;400;25;25;38;24;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:24:29;1:21:48;400;400;25;25;38;24;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:24:30;1:21:49;400;400;25;25;38;24;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:24:31;1:21:50;400;400;25;25;38;24;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:24:32;1:21:51;400;400;25;25;38;24;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:24:33;1:21:52;400;400;25;25;38;24;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:24:34;1:21:53;400;400;25;25;38;24;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:24:35;1:21:54;400;400;25;25;38;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:24:36;1:21:55;400;400;25;25;38;24;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:24:37;1:21:56;400;400;25;25;38;24;0,08;4;-0,02;0;0,03;0;5;43,42;5,46;
0:24:38;1:21:57;400;400;25;25;38;24;0,07;4;-0,02;0;0,03;0;5;43,42;5,46;
0:24:39;1:21:58;400;400;25;25;38;24;0,08;4;-0,02;0;0,03;0;5;43,42;5,46;
0:24:40;1:21:59;400;400;25;25;38;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:24:41;1:22:00;400;400;25;25;38;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:24:42;1:22:01;400;400;25;25;38;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:24:43;1:22:02;400;400;25;25;38;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:24:44;1:22:03;400;400;25;25;38;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:24:45;1:22:04;400;400;25;25;38;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:24:46;1:22:05;400;400;25;25;38;24;0,08;4;-0,01;0;0,03;0;5;43,42;5,46;
0:24:47;1:22:06;400;400;25;25;38;24;0,08;4;-0,01;0;0,02;0;5;43,42;5,46;
0:24:48;1:22:07;400;400;25;25;38;24;0,08;4;-0,01;0;0,03;0;5;43,42;5,46;
0:24:49;1:22:08;400;400;25;25;38;24;0,07;4;-0,01;0;0,03;0;5;43,42;5,46;
0:24:50;1:22:09;400;400;25;25;38;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:24:51;1:22:10;400;400;25;25;38;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:24:52;1:22:11;400;400;25;25;38;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:24:53;1:22:12;400;400;25;25;38;24;0,07;4;0,01;0;0,03;0;5;43,42;5,46;
0:24:54;1:22:13;400;400;25;25;37;24;0,07;4;0,01;0;0,03;0;5;43,42;5,46;
0:24:55;1:22:14;400;400;25;25;37;24;0,07;4;0,01;0;0,03;0;5;43,42;5,46;
0:24:56;1:22:15;400;400;25;25;37;24;0,07;4;0,01;0;0,03;0;5;43,42;5,46;
0:24:57;1:22:16;400;400;25;25;37;24;0,07;4;0,01;0;0,03;0;5;43,42;5,46;
0:24:58;1:22:17;400;400;25;25;37;24;0,07;4;0,01;0;0,03;0;5;43,42;5,46;
0:24:59;1:22:18;400;400;25;25;37;24;0,07;4;0,01;0;0,03;0;5;43,42;5,46;
0:25:00;1:22:19;400;400;25;25;37;24;0,07;4;-0,01;0;0,03;0;5;43,42;5,46;
0:25:01;1:22:20;400;400;25;25;37;24;0,07;4;-0,01;0;0,03;0;5;43,42;5,46;
0:25:02;1:22:21;400;400;25;25;37;24;0,07;4;-0,01;0;0,03;0;5;43,42;5,46;
0:25:03;1:22:22;400;400;25;25;37;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:25:04;1:22:23;400;400;25;25;37;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:25:05;1:22:24;400;400;25;25;37;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:25:06;1:22:25;400;400;25;25;37;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:25:07;1:22:26;400;400;25;25;37;24;0,07;4;0,01;0;0,03;0;5;43,42;5,46;
0:25:08;1:22:27;400;400;25;25;37;24;0,07;4;0,01;0;0,03;0;5;43,42;5,46;
0:25:09;1:22:28;400;400;25;25;37;24;0,07;4;0,01;0;0,03;0;5;43,42;5,46;
0:25:10;1:22:29;400;400;25;25;37;24;0,07;4;0,01;0;0,03;0;5;43,42;5,46;
0:25:11;1:22:30;400;400;25;25;37;24;0,07;4;0,01;0;0,03;0;5;43,42;5,46;
0:25:12;1:22:31;400;400;25;25;37;24;0,07;4;0,01;0;0,03;0;5;43,42;5,46;
0:25:13;1:22:32;400;400;25;25;37;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:25:14;1:22:33;400;400;25;25;37;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:25:15;1:22:34;400;400;25;25;37;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:25:16;1:22:35;400;400;25;25;37;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:25:17;1:22:36;400;400;25;25;37;24;0,07;4;-0,02;0;0,03;0;5;43,42;5,46;
0:25:18;1:22:37;400;400;25;25;37;24;0,07;4;-0,02;0;0,03;0;5;43,42;5,46;
0:25:19;1:22:38;400;400;25;25;37;24;0,07;4;-0,02;0;0,03;0;5;43,42;5,46;
0:25:20;1:22:39;400;400;25;25;37;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:25:21;1:22:40;400;400;25;25;37;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:25:22;1:22:41;400;400;25;25;37;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:25:23;1:22:42;400;400;25;25;37;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:25:24;1:22:43;400;400;25;25;37;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:25:25;1:22:44;400;400;25;25;37;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:25:26;1:22:45;400;400;25;25;37;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:25:27;1:22:46;400;400;25;25;37;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:25:28;1:22:47;400;400;25;25;37;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:25:29;1:22:48;400;400;25;25;37;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:25:30;1:22:49;400;400;25;25;36;24;0,07;4;0,01;0;0,03;0;5;43,42;5,46;
0:25:31;1:22:50;400;400;25;25;36;24;0,07;4;0,01;0;0,03;0;5;43,42;5,46;
0:25:32;1:22:51;400;400;25;25;36;24;0,07;4;0,01;0;0,03;0;5;43,42;5,46;
0:25:33;1:22:52;400;400;25;25;36;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:25:34;1:22:53;400;400;25;25;36;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:25:35;1:22:54;400;400;25;25;36;24;0,08;4;0;0;0,03;0;5;43,42;5,46;
0:25:36;1:22:55;400;400;25;25;36;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:25:37;1:22:56;400;400;25;25;36;24;0,07;4;-0,01;0;0,03;0;5;43,42;5,46;
0:25:38;1:22:57;400;400;25;25;36;24;0,07;4;-0,01;0;0,03;0;5;43,42;5,46;
0:25:39;1:22:58;400;400;25;25;36;24;0,07;4;-0,01;0;0,03;0;5;43,42;5,46;
0:25:40;1:22:59;400;400;25;25;36;24;0,07;4;-0,01;0;0,03;0;5;43,42;5,46;
0:25:41;1:23:00;400;400;25;25;36;24;0,07;4;-0,02;0;0,03;0;5;43,42;5,46;
0:25:42;1:23:01;400;400;25;25;36;24;0,07;4;-0,02;0;0,03;0;5;43,42;5,46;
0:25:43;1:23:02;400;400;25;25;36;24;0,07;4;-0,02;0;0,03;0;5;43,42;5,46;
0:25:44;1:23:03;400;400;25;25;36;24;0,07;4;-0,01;0;0,03;0;5;43,42;5,46;
0:25:45;1:23:04;400;400;25;25;36;24;0,07;4;-0,01;0;0,03;0;5;43,42;5,46;
0:25:46;1:23:05;400;400;25;25;36;24;0,07;4;-0,01;0;0,03;0;5;43,42;5,46;
0:25:47;1:23:06;400;400;25;25;36;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:25:48;1:23:07;400;400;25;25;36;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:25:49;1:23:08;400;400;25;25;36;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:25:50;1:23:09;400;400;25;25;36;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:25:51;1:23:10;400;400;25;25;36;24;0,07;4;0,01;0;0,03;0;5;43,42;5,46;
0:25:52;1:23:11;400;400;25;25;36;24;0,07;4;0,01;0;0,03;0;5;43,42;5,46;
0:25:53;1:23:12;400;400;25;25;36;24;0,07;4;0,01;0;0,03;0;5;43,42;5,46;
0:25:54;1:23:13;400;400;25;25;36;24;0,07;4;-0,02;0;0,03;0;5;43,42;5,46;
0:25:55;1:23:14;400;400;25;25;36;24;0,07;4;-0,02;0;0,04;0;5;43,42;5,46;
0:25:56;1:23:15;400;400;25;25;36;24;0,07;4;-0,02;0;0,04;0;5;43,42;5,46;
0:25:57;1:23:16;400;400;25;25;36;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:25:58;1:23:17;400;400;25;25;36;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:25:59;1:23:18;400;400;25;25;36;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:26:00;1:23:19;400;400;24;25;36;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:26:01;1:23:20;400;400;24;25;36;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:26:02;1:23:21;400;400;24;25;36;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:26:03;1:23:22;400;400;24;25;36;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:26:04;1:23:23;400;400;24;25;36;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:26:05;1:23:24;400;400;25;25;36;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:26:06;1:23:25;400;400;25;25;36;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:26:07;1:23:26;400;400;25;25;36;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:26:08;1:23:27;400;400;24;25;35;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:26:09;1:23:28;400;400;24;25;35;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:26:10;1:23:29;400;400;24;25;35;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:26:11;1:23:30;400;400;24;25;35;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:26:12;1:23:31;400;400;24;25;35;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:26:13;1:23:32;400;400;25;25;35;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:26:14;1:23:33;400;400;25;25;35;24;0,07;4;0,03;0;0,03;0;5;43,42;5,46;
0:26:15;1:23:34;400;400;24;25;35;24;0,07;4;0,03;0;0,03;0;5;43,42;5,46;
0:26:16;1:23:35;400;400;24;25;35;24;0,07;4;0,03;0;0,03;0;5;43,42;5,46;
0:26:17;1:23:36;400;400;24;25;35;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:26:18;1:23:37;400;400;24;25;35;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:26:19;1:23:38;400;400;24;25;35;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:26:20;1:23:39;400;400;24;25;35;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:26:21;1:23:40;400;400;24;25;35;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:26:22;1:23:41;400;400;24;25;35;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:26:23;1:23:42;400;400;24;25;35;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:26:24;1:23:43;400;400;24;25;35;24;0,07;4;-0,03;0;0,03;0;5;43,42;5,46;
0:26:25;1:23:44;400;400;24;25;35;24;0,07;4;-0,03;0;0,03;0;5;43,42;5,46;
0:26:26;1:23:45;400;400;24;25;35;24;0,07;4;-0,03;0;0,03;0;5;43,42;5,46;
0:26:27;1:23:46;400;400;24;25;35;24;0,07;4;-0,03;0;0,03;0;5;43,42;5,46;
0:26:28;1:23:47;400;400;24;25;35;24;0,07;4;0,02;0;0,03;0;5;43,42;5,46;
0:26:29;1:23:48;400;400;24;25;35;24;0,07;4;0,02;0;0,03;0;5;43,42;5,46;
0:26:30;1:23:49;400;400;24;25;35;24;0,07;4;0,02;0;0,03;0;5;43,42;5,46;
0:26:31;1:23:50;400;400;24;25;35;24;0,07;4;-0,03;0;0,03;0;5;43,42;5,46;
0:26:32;1:23:51;400;400;24;25;35;24;0,07;4;-0,03;0;0,03;0;5;43,42;5,46;
0:26:33;1:23:52;400;400;24;25;35;24;0,07;4;-0,03;0;0,03;0;5;43,42;5,46;
0:26:34;1:23:53;400;400;24;25;35;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:26:35;1:23:54;400;400;24;25;35;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:26:36;1:23:55;400;400;24;25;35;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:26:37;1:23:56;400;400;24;25;35;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:26:38;1:23:57;400;400;24;25;35;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:26:39;1:23:58;400;400;24;25;35;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:26:40;1:23:59;400;400;24;25;35;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:26:41;1:24:00;400;400;24;25;35;24;0,07;4;0,01;0;0,03;0;5;43,42;5,46;
0:26:42;1:24:01;400;400;24;25;35;24;0,07;4;0,01;0;0,03;0;5;43,42;5,46;
0:26:43;1:24:02;400;400;24;25;35;24;0,07;4;0,01;0;0,03;0;5;43,42;5,46;
0:26:44;1:24:03;400;400;24;25;35;24;0,07;4;-0,01;0;0,03;0;5;43,42;5,46;
0:26:45;1:24:04;400;400;24;25;35;24;0,07;4;-0,01;0;0,03;0;5;43,42;5,46;
0:26:46;1:24:05;400;400;24;25;35;24;0,07;4;-0,01;0;0,03;0;5;43,42;5,46;
0:26:47;1:24:06;400;400;24;25;35;24;0,07;4;-0,01;0;0,03;0;5;43,42;5,46;
0:26:48;1:24:07;400;400;24;25;34;24;0,07;4;-0,01;0;0,03;0;5;43,42;5,46;
0:26:49;1:24:08;400;400;24;25;34;24;0,07;4;-0,01;0;0,03;0;5;43,42;5,46;
0:26:50;1:24:09;400;400;24;25;34;24;0,07;4;-0,01;0;0,03;0;5;43,42;5,46;
0:26:51;1:24:10;400;400;24;25;34;24;0,07;4;-0,01;0;0,03;0;5;43,42;5,46;
0:26:52;1:24:11;400;400;24;25;34;24;0,07;4;-0,01;0;0,03;0;5;43,42;5,46;
0:26:53;1:24:12;400;400;24;25;34;24;0,07;4;-0,01;0;0,03;0;5;43,42;5,46;
0:26:54;1:24:13;400;400;24;25;34;24;0,07;4;-0,01;0;0,03;0;5;43,42;5,46;
0:26:55;1:24:14;400;400;24;25;34;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:26:56;1:24:15;400;400;24;25;34;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:26:57;1:24:16;400;400;24;25;34;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:26:58;1:24:17;400;400;24;25;34;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:26:59;1:24:18;400;400;24;25;34;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:27:00;1:24:19;400;400;24;25;34;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:27:01;1:24:20;400;400;24;24;34;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:27:02;1:24:21;400;400;24;25;34;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:27:03;1:24:22;400;400;24;25;34;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:27:04;1:24:23;400;400;24;24;34;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:27:05;1:24:24;400;400;24;24;34;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:27:06;1:24:25;400;400;24;24;34;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:27:07;1:24:26;400;400;24;24;34;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:27:08;1:24:27;400;400;24;24;34;24;0,07;4;0,01;0;0,03;0;5;43,42;5,46;
0:27:09;1:24:28;400;400;24;24;34;24;0,07;4;0,01;0;0,03;0;5;43,42;5,46;
0:27:10;1:24:29;400;400;24;24;34;24;0,07;4;0,01;0;0,03;0;5;43,42;5,46;
0:27:11;1:24:30;400;400;24;24;34;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:27:12;1:24:31;400;400;24;24;34;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:27:13;1:24:32;400;400;24;25;34;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:27:14;1:24:33;400;400;24;25;34;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:27:15;1:24:34;400;400;24;24;34;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
0:27:16;1:24:35;400;400;24;24;34;24;0,07;4;0;0;0,03;0;5;43,42;5,46;
